For Warrick,"1. CSI: Crime Scene Investigation (2000–2015) Episode: For Warrick (2008) TV-14 | 45 min | Crime, Drama, Mystery 9.0 Rate this CSIs past and present come together at the news of Warrick's death. But will Warrick's real killer successfully frame another police officer for his murder? Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 1,083"
Room Service,"288. CSI: Crime Scene Investigation (2000–2015) Episode: Room Service (2005) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this An up and coming movie star is found dead in his hotel room after partying with groupies. In another case, a dead cab driver leads the team to a string of deaths involving immigrant workers. Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 682"
Precious Metal,"289. CSI: Crime Scene Investigation (2000–2015) Episode: Precious Metal (2003) TV-PG | 44 min | Crime, Drama, Mystery 7.4 Rate this A really badly decomposed body of a man is found in a chemical waste barrel. The markings on the barrel indicates that it came from a warehouse, now used as an arena for specially-built remote-controlled robots to destroy each other. Director: Deran Sarafian | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 705"
High and Low,"290. CSI: Crime Scene Investigation (2000–2015) Episode: High and Low (2002) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this A body falls out of the sky, literally. The cause of death is suffocation but the body bears no signs of strangulation. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 715"
Getting Off,"291. CSI: Crime Scene Investigation (2000–2015) Episode: Getting Off (2004) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this A man who works at a half-way house is found dead in an area filled with drug addicts and prostitutes at night. His belongings were stolen, from car to shoes. Another body is found wearing only his boxers, with signs of a clown's make-up. Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 682"
Forever,"292. CSI: Crime Scene Investigation (2000–2015) Episode: Forever (2003) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this A horse stomps her trainer to death aboard a luxurious personal jet. The horse is then personally cared for by a vet in quarantine upon landing. Things begin to look much more suspicious ... See full summary » Director: David Grossman | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 681"
Dead Ringer,"293. CSI: Crime Scene Investigation (2000–2015) Episode: Dead Ringer (2004) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this The team investigates the death of three police officers in a time when over 20,000 policemen gathered in Las Vegas for a marathon. One of the bodies, a male, is found by Grissom and ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 658"
Cats in the Cradle...,"294. CSI: Crime Scene Investigation (2000–2015) Episode: Cats in the Cradle... (2002) TV-PG | 45 min | Crime, Drama, Mystery 7.4 Rate this An old lady is found dead with a stab wound in her chest. There are over 20 cats in her house. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 796"
Big Middle,"295. CSI: Crime Scene Investigation (2000–2015) Episode: Big Middle (2005) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this Catherine, Warrick and Nick investigate a shotgun killing in the desert. What they come across however is a beaver dam full of money. When they subsequently learn that the victim worked at ... See full summary » Director: Bill Eagles | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 679"
Let's Make a Deal,"296. CSI: Crime Scene Investigation (2000–2015) Episode: Let's Make a Deal (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.3 Rate this The team discovers that a murdered prisoner who was informing from the inside to the police had a second job informing for the Feds. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 298"
Love for Sale,"297. CSI: Crime Scene Investigation (2000–2015) Episode: Love for Sale (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.3 Rate this A 16 year old girl is raped and killed, and the investigation leads CSI to a brothel and some disturbing family secrets. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 332"
Sheltered,"298. CSI: Crime Scene Investigation (2000–2015) Episode: Sheltered (2013) TV-14 | 43 min | Crime, Drama, Mystery 7.3 Rate this While investigating the brutal homicide of a teenage motocross driver, the team stumbles upon a man and his daughter living in mysterious underground bunker. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 353"
Freaks & Geeks,"299. CSI: Crime Scene Investigation (2000–2015) Episode: Freaks & Geeks (2011) TV-14 | 43 min | Crime, Drama, Mystery 7.3 Rate this The murder of a popular sideshow performer sends the team behind the scenes at a carnival freak show. Rachel is found sadistically slain, the team goes behind the scenes of the carnival freak show to find her killer. Director: Alec Smight | Stars: Ted Danson , Marg Helgenberger , George Eads , Jorja Fox Votes: 608"
Pool Shark,"300. CSI: Crime Scene Investigation (2000–2015) Episode: Pool Shark (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.3 Rate this A shark attacks a woman in the pool at a casino day-club, and Catherine soon suspects it's part of a feud between rival casino owners. Meanwhile, Wendy has some sad news for Hodges. Director: Michael Nankin | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 620"
All That Cremains,"301. CSI: Crime Scene Investigation (2000–2015) Episode: All That Cremains (2011) TV-14 | 45 min | Crime, Drama, Mystery 7.3 Rate this CSI investigates the discovery of a dead body with cremated remains in his mouth, and whose body parts were cut up and placed in thrift store boxes. Meanwhile, Langston's ex-wife comes to him with a surprise announcement. Director: Jeffrey G. Hunt | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 605"
"Take My Life, Please","302. CSI: Crime Scene Investigation (2000–2015) Episode: Take My Life, Please (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.3 Rate this A comic who was one-half of a legendary Vegas duo from the 1970s is found dead on the eve of their reunion show, while the body of a fugitive who bombed an abortion clinic is dumped in Las Vegas with over 100 bullet holes in him. Director: Martha Coolidge | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 585"
The Descent of Man,"303. CSI: Crime Scene Investigation (2000–2015) Episode: The Descent of Man (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.3 Rate this Nick and Riley investigate the case of a badly injured skydiver, while Dr. Langston investigates the death of a religious leader out in the desert. Director: Christopher Leitch | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 637"
Deep Fried and Minty Fresh,"304. CSI: Crime Scene Investigation (2000–2015) Episode: Deep Fried and Minty Fresh (2009) TV-14 | 55 min | Crime, Drama, Mystery 7.3 Rate this The unit takes on cases involving two employees killed after hours in a chicken restaurant, and a struggling mortgage broker's wife who was killed from swallowing a lethal amount of toothpaste Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 631"
Daddy's Little Girl,"305. CSI: Crime Scene Investigation (2000–2015) Episode: Daddy's Little Girl (2006) TV-14 | 45 min | Crime, Drama, Mystery 7.3 Rate this The murder of a man in a garage leads the CSI team to the daughter of the man who abducted and buried Nick alive earlier. Director: Terrence O'Hara | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 669"
Crow's Feet,"306. CSI: Crime Scene Investigation (2000–2015) Episode: Crow's Feet (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.3 Rate this The death of two women, both obsessed with being young, leads Nick and Catherine to a 'spa' belonging to a doctor. There, Catherine is more self-conscious than ever about her aging. Another... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 700"
The Last Ride,"307. CSI: Crime Scene Investigation (2000–2015) Episode: The Last Ride (2015) TV-14 | 42 min | Crime, Drama, Mystery 7.2 Rate this A murder victim is covered from head to toe in silver chrome paint, and the clues lead the team to a classic convertible in which a Las Vegas legend was murdered. Director: Timothy Beavers | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 280"
Hero to Zero,"308. CSI: Crime Scene Investigation (2000–2015) Episode: Hero to Zero (2015) TV-14 | 42 min | Crime, Drama, Mystery 7.2 Rate this The CSI team investigates the murder of a young victim dressed as a superhero. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 295"
Angle of Attack,"309. CSI: Crime Scene Investigation (2000–2015) Episode: Angle of Attack (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.2 Rate this The team discovers that a mysterious homicide was caused by a man in a wingsuit, who is also found dead the next day. Director: Kevin Bray | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 316"
Dead Rails,"310. CSI: Crime Scene Investigation (2000–2015) Episode: Dead Rails (2014) TV-14 | 42 min | Crime, Drama, Mystery 7.2 Rate this An ex-con buried alive in the desert is killed after being hit by a car. The CSI investigation takes them into the world of pool, high-stakes hustling, and prostitution. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 312"
Buzz Kill,"311. CSI: Crime Scene Investigation (2000–2015) Episode: Buzz Kill (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.2 Rate this The family of a medical marijuana dispenser is held hostage, but the job of finding the kidnappers becomes harder after the best potential witness is killed by the dispensery's security guard. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 320"
The Lost Reindeer,"312. CSI: Crime Scene Investigation (2000–2015) Episode: The Lost Reindeer (2013) TV-14 | 43 min | Crime, Drama, Mystery 7.2 Rate this When a man is found murdered at an elaborate holiday party complete with real snow and live reindeer, the CSI team is brought in to investigate. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 334"
Passed Pawns,"313. CSI: Crime Scene Investigation (2000–2015) Episode: Passed Pawns (2013) TV-14 | 43 min | Crime, Drama, Mystery 7.2 Rate this A homeless man is found dead in an alley after suspiciously winning big at a casino, and CSI soon finds connections between the victim, two casino employees, and a local pawn shop. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 365"
Pick and Roll,"314. CSI: Crime Scene Investigation (2000–2015) Episode: Pick and Roll (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.2 Rate this The coach of WLVU's basketball team is murdered, and the case turns out to have multiple connections to DB's son Charlie. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 395"
Dune and Gloom,"315. CSI: Crime Scene Investigation (2000–2015) Episode: Dune and Gloom (2012) TV-14 | 43 min | Crime, Drama, Mystery 7.2 Rate this A vehicle explodes during an off-road race, and the team discovers that it may have been connected to a plot to kill an oil executive. Director: Jeffrey G. Hunt | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 513"
Fracked,"316. CSI: Crime Scene Investigation (2000–2015) Episode: Fracked (2010) TV-PG | 60 min | Crime, Drama, Mystery 7.2 Rate this The deaths of a rancher and an engineer are tied together by their connections to a tainted water supply and the small-town newspaper reporter trying to expose it. Director: Martha Coolidge | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 587"
Blood Moon,"317. CSI: Crime Scene Investigation (2000–2015) Episode: Blood Moon (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.2 Rate this A ""vampire"" is found decapitated in a park, and the team soon uncovers a possible alliance between his fellow vampires and a gang of ""werewolves."" Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 608"
Long Ball,"318. CSI: Crime Scene Investigation (2000–2015) Episode: Long Ball (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.2 Rate this A former pro golfer is found dead on a golf course during a tournament, one day after his estranged son sets the course record for the course low score. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 554"
Kill Me if You Can,"319. CSI: Crime Scene Investigation (2000–2015) Episode: Kill Me if You Can (2009) TV-14 | 55 min | Crime, Drama, Mystery 7.2 Rate this CSI gets three new dead bodies, and all three cases have a connection to the same con artist with multiple identities. Director: Nathan Hope | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 615"
Snakes,"320. CSI: Crime Scene Investigation (2000–2015) Episode: Snakes (2005) TV-14 | 44 min | Crime, Drama, Mystery 7.2 Rate this A severed head of a woman, her hair brutally ripped off, is left in a newspaper vending machine. Found inside her mouth is a snake from Mexico. The murder fits the lyric of a Mexican song. ... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 688"
Long Road Home,"321. CSI: Crime Scene Investigation (2000–2015) Episode: Long Road Home (2014) TV-14 | 42 min | Crime, Drama, Mystery 7.1 Rate this A groupie is found dead in a limo after a show, and CSI ties the murder to a ""fame experience"" featuring three amateur rockers playing with KISS star Gene Simmons. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 331"
Helpless,"322. CSI: Crime Scene Investigation (2000–2015) Episode: Helpless (2013) TV-14 | 41 min | Crime, Drama, Mystery 7.1 Rate this CSI investigates a homicide involving a victim found in a human-sized hamster ball, and Brody gets some help as she tries to find a serial rapist. Director: Karen Gaviola | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 350"
Last Supper,"323. CSI: Crime Scene Investigation (2000–2015) Episode: Last Supper (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.1 Rate this The remains of a contestant eliminated from a cooking reality show are used as ingredients in the dishes served during the program. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 363"
Torch Song,"324. CSI: Crime Scene Investigation (2000–2015) Episode: Torch Song (2013) TV-14 | 43 min | Crime, Drama, Mystery 7.1 Rate this The team has to put together the pieces when four dead bodies are found after a fire in a music club during a hate core concert. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 360"
Fearless,"325. CSI: Crime Scene Investigation (2000–2015) Episode: Fearless (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.1 Rate this A pharmaceutical employee is found dead in a mud bath during a corporate retreat, and Hodges discovers an uncomfortable secret about his fiancée. Director: Eagle Egilsson | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 339"
"Turn On, Tune In, Drop Dead","326. CSI: Crime Scene Investigation (2000–2015) Episode: Turn On, Tune In, Drop Dead (2011) TV-PG | 43 min | Crime, Drama, Mystery 7.1 Rate this When two people who were thought to be dead come back to life, the evidence leads CSI back to a discredited ex-professor who conducted bizarre death-related experiments in the 1970s. Director: Paul McCrane | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 591"
Unshockable,"327. CSI: Crime Scene Investigation (2000–2015) Episode: Unshockable (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.1 Rate this Catherine and Nick try to find out how a member of the band Rascal Flatts was nearly electrocuted during a concert, while Ray runs into roadblocks while investigating the death of a retired CIA chief. Director: Kenneth Fink | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 613"
All In,"328. CSI: Crime Scene Investigation (2000–2015) Episode: All In (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.1 Rate this Langston investigates a homicide which is connected to the discovery of rare valuable chips from a legendary casino from the 1980s. Director: Paris Barclay | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 600"
Road to Recovery,"329. CSI: Crime Scene Investigation (2000–2015) Episode: Road to Recovery (2014) TV-14 | 42 min | Crime, Drama, Mystery 7.0 Rate this A woman in rehab at a posh Las Vegas facility is killed, and everybody at the facility is under suspicion. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 306"
Consumed,"330. CSI: Crime Scene Investigation (2000–2015) Episode: Consumed (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.0 Rate this A cannibal is on the loose in Las Vegas, and Ecklie begins to contemplate his future as sheriff. Director: Karen Gaviola | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 315"
Exile,"331. CSI: Crime Scene Investigation (2000–2015) Episode: Exile (2013) TV-14 | 43 min | Crime, Drama, Mystery 6.9 Rate this While investigating the death of a Cuban singer's sister, CSI discovers that the case may be tied to a feud between two Cuban families. Director: Jeffrey G. Hunt | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 373"
Shock Waves,"332. CSI: Crime Scene Investigation (2000–2015) Episode: Shock Waves (2010) TV-14 | 60 min | Crime, Drama, Mystery 6.9 Rate this The CSI team investigates a well-orchestrated bombing at the funeral of Officer Franklin Clark. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 866"
Poppin' Tags,"333. CSI: Crime Scene Investigation (2000–2015) Episode: Poppin' Tags (2006) TV-14 | 43 min | Crime, Drama, Mystery 6.9 Rate this The death of three unidentified teenagers lead the CSIs inside the world of rap music. Director: Bryan Spicer | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 696"
Rubbery Homicide,"334. CSI: Crime Scene Investigation (2000–2015) Episode: Rubbery Homicide (2014) TV-14 | 44 min | Crime, Drama, Mystery 6.8 Rate this The CSI team delves into the kinky world of ""rubber dolls"" when they investigate the murder of a man stabbed in an alley. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 310"
The Book of Shadows,"335. CSI: Crime Scene Investigation (2000–2015) Episode: The Book of Shadows (2014) TV-14 | 44 min | Crime, Drama, Mystery 6.8 Rate this While investigating the death of a high school chemistry teacher, CSI discovers that he belonged to a secret wiccan society. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 336"
Mascara,"336. CSI: Crime Scene Investigation (2000–2015) Episode: Mascara (2009) TV-14 | 60 min | Crime, Drama, Mystery 6.3 Rate this One of Langston's former grad assistants is murdered. He discovers that she was investigating Mexican wrestlers to solve a series of unsolved murders. Director: William Friedkin | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 764"
